u,z
-5,-1.54704568225578
-5,5.37462167452581
5,2.48244949061227
-5,1.93459491192233
5,-0.530124404646069
-5,-0.514136075978595
5,-1.05851812859621
-5,1.2873661834558
-5,0.930093495816873
-5,-8.22820937710615
-5,-20.8801896926454
-5,-31.0743544778708
-5,-40.2365729582595
5,-46.1747459213091
5,-40.6572381881461
5,-21.5711073969186
5,6.07233075047667
5,31.6528796719991
-5,51.3495361831695
5,53.553271764494
5,49.6656055297726
5,44.4826683415602
5,40.5511730170373
-5,37.3528842825883
-5,24.5008601438744
5,3.63896920906091
5,-8.94784859627534
5,-7.81933060972709
-5,0.286500724158466
5,6.51971410008581
-5,12.3650476345672
5,12.4689970069404
5,10.7947654932679
-5,15.8703106776763
-5,14.6355372716118
-5,3.6668873189262
-5,-11.3038998747999
5,-26.1743430297308
-5,-27.8960218543792
5,-25.0471860160706
5,-14.4295357939565
5,5.00607608123376
-5,25.7978881196996
-5,32.4597905512762
-5,22.7985427329579
5,3.16650136345575
5,-8.14973134870143
-5,-7.63965715863423
5,-8.5441221830414
5,-3.67549553711699
-5,7.15934550861867
5,12.710825096826
-5,17.0650619681522
-5,14.4796381490089
5,2.78988096095544
-5,-2.86114873548633
-5,-11.1921977749179
-5,-21.6994158847836
5,-33.1248021533751
-5,-32.5974532492471
-5,-28.2316132981825
5,-25.7562908643364
5,-15.1536825474132
-5,1.27133717061812
-5,10.9553430595547
5,9.88240296300517
-5,8.85076136466919
5,3.60744100545917
-5,0.256859453747017
5,-5.02207720834084
-5,-5.39268753932267
-5,-7.29486437643204
-5,-14.9061463837863
-5,-25.9028439176286
-5,-34.7450399166542
-5,-39.5337226474255
5,-42.4780588977973
5,-33.7555547633689
5,-13.616382848665
5,10.3372685469572
5,32.9602553488491
-5,46.8136230112434
5,44.6176434164416
5,38.0774231146712
5,34.8092158057992
5,32.5320504543924
-5,33.1038475105091
-5,22.6715406322404
5,3.36225206996931
5,-9.05150622453671
5,-9.67940199076143
-5,-1.86551267414729
5,2.18362624984596
-5,8.88048130748269
5,8.94957874116286
5,9.48657077802449
-5,15.1608076483503
-5,13.6512055835128
-5,2.1066847108329
-5,-12.5887190728618
5,-27.0719251440769
-5,-28.8618221266169
5,-26.0049123071612
5,-16.8042465505933
5,0.442176700293884
-5,21.1890826457971
-5,28.6964580356893
-5,20.0384139844029
5,2.7710064379625
5,-6.49121652090818
-5,-4.92212765680764
5,-5.42331395971365
5,-1.89121516772673
-5,9.2294052460271
5,12.1989873596922
-5,14.6903180935016
-5,11.9207936830677
5,1.21264730917499
-5,-4.70619550913744
-5,-10.2748028361157
-5,-18.8209974872084
5,-28.718151951937
-5,-27.1587226067514
-5,-23.2941223776693
5,-24.4761685452686
5,-17.7821893924706
-5,-2.75541483720656
-5,7.03523638382204
5,5.87620460306777
-5,8.13114500083425
5,5.49363157317986
-5,4.05728124327743
5,-0.175761286315956
-5,0.694646001622951
-5,-1.60123115995838
-5,-11.251909167269
-5,-23.1977322488565
-5,-35.1873004203941
-5,-44.3345492265484
5,-50.520723199138
5,-41.5396174356645
5,-19.5001159469887
5,8.19610149260136
5,34.6677239155339
-5,54.389907907006
5,55.9959599183014
5,47.7897738756306
5,39.6027551654011
5,33.586168548915
-5,30.33836341052
-5,20.6577114901622
5,3.25154634009617
5,-8.38898464342376
5,-8.73736139263558
-5,0.484281596608794
5,4.36372946350687
-5,8.44318171271851
5,5.76322799808722
5,4.69152011251554
-5,9.58368831765028
-5,6.67959582943164
-5,-5.425455367088
-5,-20.2214608519161
5,-33.6316010578833
-5,-33.2753556029814
5,-30.0568701871052
5,-19.1094419686206
5,0.205669255824388
-5,21.9164301638114
-5,29.4500931464336
-5,21.2411459220082
5,3.20683513917257
5,-8.31363578027327
-5,-6.72532792772568
5,-5.90939541869326
5,-1.32769504968092
-5,10.4257068911603
5,13.4506511096421
-5,14.6067056170793
-5,10.662466618967
5,-0.567903779724172
-5,-5.86236266408233
-5,-12.2187445845906
-5,-21.8366407780157
5,-32.2605597659623
-5,-29.9667811987402
-5,-25.6232455106405
5,-25.7116815079928
5,-20.0710178501458
-5,-4.24702608386338
-5,4.80191768179284
5,0.972787693522263
-5,1.62762660696794
5,-0.663834480496964
-5,1.4072756592402
5,0.819830227566067
-5,3.62875896550425
-5,1.28666599995546
-5,-8.19535605242052
-5,-19.2587256642175
-5,-29.4632189655861
-5,-40.1185326516112
5,-44.8683263977068
5,-36.2473432932177
5,-14.8859536525241
5,11.0099488012545
5,33.6404383585554
-5,47.9833370939615
5,47.5814304437488
5,40.8705538211649
5,34.6767875293792
5,31.9519047768218
-5,30.4156198278007
-5,20.7005984370388
5,2.55299859589462
5,-7.33059713448542
5,-5.39765531941018
-5,4.76434012630472
5,8.56687484304434
-5,11.7280236400431
5,10.2634960020961
5,10.5475315906294
-5,13.6638019840559
-5,10.8533125889957
-5,0.849414468676402
-5,-13.1415059735745
5,-28.558943656698
-5,-30.8349693552244
5,-28.2090078276049
5,-17.4585086679696
5,0.514370718688411
-5,19.9654200345092
-5,27.911680224666
-5,21.1382259381015
5,5.25741494949472
5,-5.49767426489794
-5,-3.68819573576569
5,-4.05100247022018
5,-1.7086462401103
-5,7.25042054630122
5,9.89748194951823
-5,12.407915385068
-5,10.2083753478723
5,-0.547713381515008
-5,-3.47838071686825
-5,-7.23599412133695
-5,-16.5675029550596
5,-25.9122606263998
-5,-25.1650384461448
-5,-22.3168522207196
5,-22.2336669662612
5,-15.9921286543256
-5,-1.5489094537906
-5,5.97058330649292
5,0.950518149419478
-5,1.40122720130901
5,-1.10508923629456
-5,-0.652670793825375
5,-2.97581291935523
-5,0.463945388706022
-5,0.986993576000764
-5,-5.6325298256014
-5,-16.7489187820627
-5,-29.7915265902238
-5,-40.0130355232605
5,-46.8976352061166
5,-39.9781876485286
5,-18.6480440638552
5,8.68430923449765
5,33.4375894970865
-5,52.237722696275
5,52.0973364022999
5,44.4529199001001
5,37.4698577541052
5,32.3150672728671
-5,29.2380960260835
-5,19.7472460734719
5,2.0594933911356
5,-7.91840190472255
5,-4.42504672792488
-5,5.69563606543039
5,7.78905676702219
-5,11.5119410314514
5,10.0522842238007
5,11.6620657658193
-5,17.952579079601
-5,17.482212915158
-5,4.97699243918808
-5,-12.3817934116379
5,-29.0259879081129
-5,-34.7721507254507
5,-35.1447001940974
5,-25.4648497766234
5,-6.99492161821055
-5,13.9535256632622
-5,22.5100730215016
-5,17.1192868367359
5,1.14282223869413
5,-7.6349663815508
-5,-4.77891347337434
5,-3.50342449491471
5,-1.25799067468766
-5,8.17474028363134
5,10.5187330522195
-5,11.595208581101
-5,8.77960650981071
5,-1.48352663109807
-5,-5.48687576576253
-5,-9.85750326255054
-5,-20.2673824223111
5,-31.3509005936105
-5,-30.3468909065812
-5,-27.2603641607336
5,-26.6564713018959
5,-19.4590060565431
-5,-3.77356005550064
-5,4.39466829400501
5,0.517828164442893
-5,-1.37621795731154
5,-5.80746297431356
-5,-6.62203065365914
5,-7.56266914276375
-5,-3.50026874386886
-5,-2.6738627551779
-5,-7.08597260583667
-5,-14.1165755857659
-5,-24.016680187112
-5,-33.4274931327832
5,-40.1270323004102
5,-34.6267649935065
5,-16.9492666881847
5,6.36944978307749
5,30.2741251452025
-5,47.7341768747848
5,47.8651147682904
5,40.8366456907212
5,33.4063978712898
5,28.0284522176386
-5,26.3794167764595
-5,17.1590211385733
5,-0.171379357367905
5,-8.43359586237945
5,-5.78497713580471
-5,3.81875293171831
5,7.74533174629206
-5,11.3755074381682
5,10.0751961820744
5,9.07639004987434
-5,14.6021897344685
-5,14.0642137963433
-5,2.80456629153291
-5,-12.7962514335944
5,-27.5308218906785
-5,-30.8916660189601
5,-27.6786313475393
5,-15.6130535423413
5,4.12401322159401
-5,22.4186447758109
-5,29.461008544246
-5,21.0993375977115
5,3.00385435686864
5,-8.08340166265863
-5,-8.00919363026108
5,-8.85513205381273
5,-4.41216414590132
-5,6.50685160096859
5,10.5787489057107
-5,13.8775498069829
-5,11.1337547361536
5,-0.212535419153277
-5,-6.4530548452526
-5,-11.81336941262
-5,-19.5544043444013
5,-29.3897191634257
-5,-29.0378985421466
-5,-23.9872356596001
5,-23.7691880919748
5,-16.5764251806237
-5,0.160906917555388
-5,8.93729284555445
5,5.40225343154016
-5,1.9930596577872
5,-2.3435144528938
-5,-1.97634596428273
5,-5.3383015473405
-5,-4.40907079407271
-5,-6.06254703387099
-5,-16.2977134298959
-5,-28.1092915784523
-5,-38.2957611727126
-5,-45.3798649957668
5,-48.0518049676213
5,-36.144465819923
5,-13.22470741987
5,12.2624738243071
5,36.5354103253356
-5,54.375274030031
5,52.6176502045559
5,43.0602068864098
5,35.4004561066596
5,30.8023456789348
-5,29.9132740837849
-5,20.5122633838862
5,2.29517439365831
5,-6.71655184836947
5,-4.28075489617534
-5,6.74826714315307
5,10.8701628320701
-5,13.6923896959222
5,8.16128009354964
5,2.93534798318172
-5,7.08376797015675
-5,6.32151803829696
-5,-2.38201466280835
-5,-13.3804330538337
5,-25.6592474910431
-5,-27.9274915441001
5,-25.7338066971134
5,-15.7494182276682
5,-0.387075409145339
-5,17.8446422164781
-5,26.2510503918638
-5,19.117671049116
5,1.98422017683045
5,-8.3479251487532
-5,-6.59798485675048
5,-5.88152594699985
5,-1.7252140162599
-5,7.83951424211301
5,10.6695436778341
-5,13.5958600589134
-5,10.3614681473197
5,-1.67762852472656
-5,-7.8473666063447
-5,-12.6861916165943
-5,-19.4092780304826
5,-27.8996990511054
-5,-24.4669546249216
-5,-20.0104899921096
5,-21.4311102188455
5,-15.8297698615151
-5,-1.16408810207576
-5,5.84416978106803
5,0.802010028369944
-5,-0.541220218844116
5,-4.32134946623426
-5,-3.61442992184061
5,-4.17620402491009
-5,-1.44162688345903
-5,-1.31112189722249
-5,-7.56173389581428
-5,-19.2889673359865
-5,-31.8390191097253
-5,-40.8162466572549
5,-45.7437429728652
5,-36.5771503783558
5,-15.1241966923875
5,9.5743936742607
5,31.9573861704467
-5,49.0825180642509
5,48.2946366968372
5,41.1339500394754
5,35.1701446084196
5,31.5846105615248
-5,33.532225032102
-5,26.5723950034534
5,9.69484906032451
5,-0.689979148734337
5,-0.219983437047622
-5,6.87462128218341
5,9.69994541214659
-5,11.9767114822753
5,7.89927784158095
5,5.66317485905607
-5,9.97675857206809
-5,7.33908897863787
-5,-4.41532214448114
-5,-18.7265098523021
5,-32.4688966805489
-5,-33.0750496083456
5,-30.8744094984914
5,-19.7114326897253
5,0.0852459034213748
-5,23.1049321229794
-5,33.6850633206211
-5,28.6101244980962
5,11.617359414265
5,-0.239375551363897
-5,-0.115403011151449
5,-1.34154020283145
5,0.639850151758133
-5,8.53544518945651
5,10.3554274041126
-5,12.7312358310476
-5,11.1774576162662
5,-0.184407520645675
-5,-6.86782789389419
-5,-12.8947322714861
-5,-22.2840570021162
5,-31.5203509973493
-5,-29.2838505505781
-5,-25.2887904907805
5,-24.5516092727389
5,-15.3331422561405
-5,2.03155695375595
-5,11.6461625637823
5,8.91397583523695
-5,7.69467291975609
5,1.83443617471528
-5,0.0941301543146133
5,-3.49584251579428
-5,-4.40970292651955
-5,-6.37085960278738
-5,-13.2073334205307
-5,-22.9645359023698
-5,-32.7633408022053
-5,-41.2073129262173
5,-46.9180430187084
5,-39.3420677603893
5,-17.0467513186669
5,8.66167423226438
5,31.2135895080835
-5,48.8696327107523
5,48.8742878768307
5,40.9688979850739
5,34.0367053060912
5,27.0422347229656
-5,23.853830116687
-5,13.7773365079604
5,-2.84069073088958
5,-9.08451559380974
5,-4.04772873461289
-5,9.2722390372776
5,12.9362716650671
-5,14.4638055255828
5,9.48648652807218
5,6.7723471781217
-5,12.2363471515242
-5,10.8488522837885
-5,1.07823092397638
-5,-13.9055042377535
5,-29.875795351302
-5,-31.9782702262242
5,-31.5108752087089
5,-23.1508928688583
5,-5.68912684791963
-5,15.3348214176096
-5,24.2025776860476
-5,19.3351433767598
5,4.96856843108536
5,-4.48994067272309
-5,-1.93783419195631
5,-2.43212375552148
5,0.0115561979434413
-5,10.2490983097107
5,14.1042798797724
-5,16.5593142695507
-5,12.792207088951
5,1.01082818083458
-5,-4.31161736674541
-5,-9.37764688396641
-5,-18.3465591722938
5,-28.1277235848754
-5,-29.1447670827605
-5,-25.9506743439575
5,-26.6599740258931
5,-19.1244396617824
-5,-1.3092938065456
-5,9.67455217253026
5,7.86290499761094
-5,8.50706893425979
5,5.54452849458128
-5,5.19621749483055
5,2.2345261133914
-5,1.98724084661894
-5,-1.24566505471577
-5,-11.7022971486415
-5,-25.293084751128
-5,-37.3330465498473
-5,-46.5521214961366
5,-50.4653251441414
5,-41.5487450022601
5,-18.8769492966206
5,7.76829635770536
5,32.427828080557
-5,51.9694344915747
5,54.653554193686
5,48.4316018374913
5,41.2418709634934
5,34.8604956979658
-5,30.1790915668213
-5,16.8240321538578
5,-3.40464198871381
5,-13.0974663884889
5,-9.51866010711796
-5,1.83502231160515
5,7.17835266642748
-5,12.7030370972007
5,9.50463186179967
5,8.20442356166888
-5,13.7598873275873
-5,14.554618740806
-5,5.19756087547537
-5,-9.02475323663182
5,-24.685452048005
-5,-30.1679630721183
5,-31.0783962157814
5,-24.1274364029602
5,-7.21170662991525
-5,11.8168422584708
-5,19.4472222543217
-5,14.2966782347984
5,0.267149353629801
5,-7.26995124710622
-5,-3.82229931214559
5,-2.38284054633935
5,1.32914464323829
-5,12.036408529361
5,15.1576974186456
-5,16.1069892144576
-5,10.521625615572
5,-3.9509595409849
-5,-11.9647569442226
-5,-16.9554450667546
-5,-24.8521509804332
5,-33.1163994185631
-5,-29.0773686778156
-5,-24.3543353028094
5,-22.4844651965965
5,-13.3091446550836
-5,4.28698616764108
-5,14.5972464245649
5,10.7466419369333
-5,8.82452022198464
5,3.60414534152184
-5,1.69322223018203
5,-0.996662121926731
-5,0.784221452789312
-5,-2.2327144374143
-5,-11.7676867793536
-5,-24.1935296007453
-5,-35.0381508102666
-5,-43.9911913145342
5,-47.5476956163296
5,-36.2257464713489
5,-11.4933823256152
5,15.2511221350238
5,37.2669725706179
-5,53.623776015196
5,50.8806233649929
5,41.8223911556678
5,36.8330094663422
5,33.2907581585611
-5,32.9981429536068
-5,23.6318559994596
5,6.38265808973357
5,-3.83652332448314
5,-2.27888842936235
-5,6.19403062221063
5,10.0368285158601
-5,12.9345369426615
5,10.0714365481973
5,10.682449529593
-5,16.5069311335765
-5,16.0435915426232
-5,7.10630230139278
-5,-8.1182753548765
5,-22.9833613998273
-5,-26.2259315515684
5,-24.5254436392931
5,-15.431186354533
5,1.99567132434035
-5,21.7201551832435
-5,29.8566452603077
-5,23.0515622036321
5,6.11530270366013
5,-5.17177064825368
-5,-5.92825482482762
5,-8.39570315317265
5,-5.11930743833057
-5,5.64775462935071
5,9.52948820406554
-5,13.054969402159
-5,8.01395747469739
5,-3.98334863153896
-5,-9.5652493466727
-5,-13.8549329466745
-5,-21.3975301651663
5,-30.3031901145597
-5,-25.7905785221163
-5,-21.1109848614347
5,-20.6285254768688
5,-14.6614356467176
-5,0.329283379371154
-5,8.10336923603647
5,3.26329824664499
-5,2.34242578403602
5,-0.29930683893076
-5,0.735475985974887
5,-2.3940000787858
-5,-1.34943066885435
-5,-0.970111127806105
-5,-9.83227114957514
-5,-20.6438918987504
-5,-31.584434564818
-5,-40.4892766093574
5,-45.5040132826536
5,-38.350707344131
5,-19.6618446043664
5,4.03746231364578
5,26.5183723126691
-5,45.6102437393294
5,47.228882434419
5,40.721170280798
5,36.0389280459662
5,32.7663221463699
-5,31.8464236356218
-5,23.5266276777501
5,5.73212921784365
5,-4.71788071694195
5,-3.71472187713849
-5,4.25120510229915
5,7.19546467352129
-5,9.60646678495357
5,8.04547016920232
