u,z
5,-16.1585343311981
-5,1.09815585034699
-5,7.85292781441081
5,4.34882304323592
-5,3.35943543270073
5,2.68349199855399
-5,1.72598666033231
5,-2.89494456941461
-5,-1.6376840435707
-5,-4.11749528567129
-5,-10.5870660295108
-5,-21.343489854458
-5,-31.5338494772966
-5,-40.3289192382342
5,-48.9749669932869
5,-38.8374341056425
5,-15.4708063062521
5,6.94712529121751
5,32.9119025774265
-5,49.0730538271049
5,48.0038481264171
5,41.5970564087435
5,38.0251309985469
5,32.8285226480588
-5,31.4026065048448
-5,20.2986749083242
5,1.05126830001103
5,-8.7366505758337
5,-7.46138949984857
-5,2.47589423651073
5,7.49909705204435
-5,11.9093348043825
5,8.00504413430889
5,7.31357473436695
-5,12.4824845952453
-5,12.5742550367478
-5,1.28828211036207
-5,-14.9211476891213
5,-28.4253849218891
-5,-30.5908196507422
5,-28.5349052692918
5,-21.2101273115796
5,-1.30648039760701
-5,18.077464003037
-5,27.660299097232
-5,23.1273784069632
5,5.71884543940136
5,-6.75435894454486
-5,-4.36447427940669
5,-5.12966695251652
5,-0.90968934933781
-5,8.80663135541702
5,12.1744574559257
-5,13.7531976859264
-5,9.46719814686927
5,-1.96045921855125
-5,-6.74375886524191
-5,-13.1940858084788
-5,-21.2542111764055
5,-29.069639334998
-5,-28.9119974451463
-5,-23.4888619691578
5,-22.6910022159612
5,-16.6320711693718
-5,-0.495229711181859
-5,9.39398488808575
5,5.88077018967856
-5,4.40693850465618
5,1.45142491293787
-5,0.640549806245581
5,-2.32594827581867
-5,-1.45375858419142
-5,-3.14214307862322
-5,-10.0537259337147
-5,-23.2611183302401
-5,-32.3554580443147
-5,-40.9365874754826
5,-48.1263809673039
5,-37.8028293729299
5,-18.3734619695375
5,7.24994859845369
5,30.9586668216402
-5,51.3339772470922
5,48.3403838313861
5,40.6595204344687
5,36.6853862671091
5,33.7248195558012
-5,29.0905441082163
-5,20.6501848309925
5,2.4755866646547
5,-7.87697191321529
5,-6.71256451050172
-5,3.10946357188716
5,6.16648229590946
-5,12.618737329717
5,7.95533057955422
5,5.56541212707557
-5,14.4646390374406
-5,12.2846333212765
-5,2.42803936078126
-5,-13.6049180213237
5,-29.9765106084774
-5,-32.8001918948026
5,-30.4544604651724
5,-19.4767426357895
5,-0.0366025146972875
-5,19.0793700924251
-5,26.4045372839478
-5,18.7421043814998
5,4.39340265856445
5,-7.29290798964214
-5,-5.10006853420682
5,-5.81721455231266
5,-2.92579504888899
-5,5.9847171767817
5,12.7706858100092
-5,14.1125111088806
-5,10.1778061545594
5,-0.355028276107336
-5,-6.76806942678624
-5,-14.3658089903261
-5,-22.2540937498353
5,-29.5921241658929
-5,-28.7894984683622
-5,-22.0966122022819
5,-24.976479559258
5,-16.0029153254337
-5,1.77503856173565
-5,6.57615005983985
5,6.31666130411932
-5,3.17636452342712
5,1.49588194886804
-5,-1.42878461565505
5,-2.93035883963527
-5,-1.86333965910039
-5,-1.95846837057011
-5,-10.5742298382781
-5,-21.6731383653484
-5,-32.740716689833
-5,-42.4944535662365
5,-44.9198932983927
5,-37.831295130558
5,-16.0330679598629
5,7.60815061177103
5,30.72320775363
-5,49.0423422260205
5,49.2549509754005
5,40.7643442139893
5,37.0606407600882
5,32.1749599247174
-5,30.9361502304466
-5,19.1160145556423
5,4.03287104687712
5,-9.01578817698194
5,-7.04309255062919
-5,4.04972790564589
5,6.52891101065231
-5,11.3275245944487
5,7.46520433487989
5,8.599370211233
-5,13.900921800969
-5,12.6736139389637
-5,2.54311360860742
-5,-12.1287660594677
5,-30.7544208144598
-5,-32.6388606210584
5,-30.0544230267697
5,-20.0319333676023
5,-0.39659485748055
-5,20.1524237781866
-5,27.3416753555628
-5,20.3025665055645
5,4.13259866743569
5,-5.23689527986522
-5,-3.47602611484167
5,-5.85266465176101
5,-1.81798575557272
-5,9.29000160551905
5,12.4680474577484
-5,13.5387019096694
-5,10.9104675486178
5,-4.11165159059768
-5,-7.73655678163541
-5,-12.2818783943474
-5,-19.6410671887834
5,-29.3719349328481
-5,-26.6796011061133
-5,-25.0716884977945
5,-24.2142087464944
5,-16.741827874591
-5,0.364128181952548
-5,8.96162675788125
5,5.89613645440133
-5,4.03012298207681
5,0.169506462461208
-5,0.00133234363909987
5,-4.03597658729311
-5,-1.23364326682301
-5,-3.2265482153248
-5,-10.4323066270765
-5,-21.7098930106118
-5,-32.8091231958296
-5,-44.3994659915389
5,-45.4247758210207
5,-38.863417018853
5,-16.8932076437571
5,8.39933735705894
5,32.1936196569196
-5,49.2574099125726
5,49.5748492483959
5,42.7987131707009
5,37.6215388495312
5,33.2944544957637
-5,32.5674700648029
-5,22.4733994941428
5,2.84962442316247
5,-11.2378958126704
5,-5.27538980353054
-5,3.09155954467753
5,6.2525618416573
-5,10.9912148165528
5,8.56808785072234
5,9.25195151116301
-5,13.2806374536059
-5,12.3015876290095
-5,0.552490078975517
-5,-15.3585632953279
5,-30.2758434635307
-5,-33.2646563031808
5,-29.1251031685848
5,-18.2390526415446
5,-2.20616366858819
-5,20.7033204251771
-5,29.3478605788337
-5,20.4621157422342
5,3.81069674515384
5,-5.64566396160486
-5,-2.79878719705727
5,-4.21080827680102
5,-0.0659336443905501
-5,7.09558548344087
5,12.1332217370571
-5,14.1133275881413
-5,9.13960477258629
5,-1.00616220432671
-5,-7.30709152535679
-5,-11.969809835637
-5,-21.0131293003095
5,-29.5536970311642
-5,-27.0808914133224
-5,-23.1772989379155
5,-22.9359676969408
5,-15.2910433477792
-5,0.846053952259044
-5,7.92188055704767
5,3.82061383777536
-5,3.99222031691411
5,-0.312327928192253
-5,-0.725308876178464
5,-3.00096711395305
-5,-1.76638140903495
-5,-2.75509771887339
-5,-10.9744862239482
-5,-20.4619922132183
-5,-31.1094370531505
-5,-41.1112030922134
5,-46.7352562196706
5,-39.134198563548
5,-16.7352084249835
5,7.53667617639424
5,32.1685752932495
-5,48.9969118442272
5,48.7187420431685
5,42.9228932168127
5,36.0701698947634
5,33.0900632879229
-5,31.3374287576557
-5,20.6609116604981
5,0.443810665938416
5,-9.01072696621581
5,-6.58585012448617
-5,3.9578324160023
5,7.08245766630503
-5,10.0224748044642
5,10.0007913378981
5,9.36674608762158
-5,13.6818508111043
-5,14.0429379926186
-5,3.22990134582019
-5,-13.2798237407396
5,-28.9389780850622
-5,-31.4447280604936
5,-28.5273971654616
5,-19.2685692134164
5,-2.4583664763952
-5,18.9125323294397
-5,29.5395710934344
-5,19.2527050477339
5,4.92445476295571
5,-4.20404773680239
-5,-4.2937319924695
5,-4.4273468116392
5,-2.84379717637635
-5,7.53088094271288
5,11.8551163135264
-5,13.0094253864092
-5,10.0486495790395
5,-2.07605710188462
-5,-7.64833008533104
-5,-12.5794191438892
-5,-22.1682785126817
5,-30.6370925391586
-5,-29.4203465114107
-5,-23.1283070408919
5,-24.0515364651854
5,-16.0515842364826
-5,-0.171440910044734
-5,8.00813884981445
5,4.55737303782249
-5,4.68151230615055
5,-1.56481426563769
-5,0.084127286024222
5,-1.75645683719454
-5,-1.69615912146191
-5,-4.77612524060904
-5,-11.1422637160612
-5,-22.6492009065035
-5,-32.3682987481349
-5,-41.7270354866052
5,-45.6887234142355
5,-39.2887478411748
5,-18.2511447161859
5,9.09316169608683
5,31.2156378798074
-5,49.608778301433
5,48.7272005820424
5,42.6060446743425
5,38.0632799254976
5,31.1314795924418
-5,31.2530863746789
-5,21.716088972278
5,2.7660141601851
5,-9.07087742908491
5,-6.62497389825465
-5,2.47754096858556
5,7.5194433472362
-5,10.7428313294342
5,7.72310243677789
5,10.4461093868348
-5,12.2722480420307
-5,13.2341700329428
-5,0.0971621906253792
-5,-14.9363313414185
5,-28.4209530358121
-5,-33.4308925958596
5,-28.2543951693702
5,-19.0224428330159
5,-1.22616053136651
-5,18.3413237628948
-5,25.1758320352943
-5,19.7132738252783
5,4.21876465868247
5,-5.06552072079477
-5,-4.50250703008688
5,-3.97772900889071
5,-2.43470368016246
-5,7.79910107986692
5,10.7403252363839
-5,15.0289114893828
-5,10.2322769331035
5,-1.66955340378215
-5,-7.53514605619331
-5,-11.7606392066567
-5,-20.860875707623
5,-30.3771058666227
-5,-29.0843055776158
-5,-23.422025408518
5,-23.3148480272512
5,-16.3611927778783
-5,0.595506659570294
-5,8.32428361537234
5,4.5118921834769
-5,4.78564421718006
5,1.23099243999064
-5,0.779515445421556
5,-2.22387836650774
-5,0.0519096893860207
-5,-2.50818560236214
-5,-10.2154086596772
-5,-21.5386618016534
-5,-32.779172082741
-5,-42.0335919336905
5,-44.1854686392016
5,-39.0425144842096
5,-15.6267473384791
5,7.70547545478812
5,32.1768529860665
-5,48.7949904165155
5,49.5662333204398
5,41.2425208396298
5,34.3621156380023
5,32.7787381101564
-5,30.7899742716959
-5,19.1751802033388
5,1.50343209130272
5,-9.10481484992455
5,-7.90651017658509
-5,2.15994340466102
5,6.65623256057217
-5,11.8202370258679
5,9.74094633433966
5,8.82761267944134
-5,12.4072983535326
-5,11.793204400666
-5,-0.0276527926306787
-5,-15.248774656067
5,-29.8956556585031
-5,-31.0776812651602
5,-31.5730900331706
5,-19.5338541108404
5,-2.20139724932443
-5,19.0769244085672
-5,27.0777401624612
-5,19.3825521057229
5,4.28937710809222
5,-6.6229627639717
-5,-4.5815570294951
5,-5.25542695846754
5,-1.07345209675237
-5,9.42118346208338
5,10.820530325961
-5,14.2699654111334
-5,9.0471530687865
5,-3.44247971073408
-5,-8.02469791187746
-5,-14.0554796079875
-5,-21.3484078951042
5,-30.2876435584813
-5,-26.4577617947668
-5,-23.9450134826718
5,-22.3966718259776
5,-17.1668660406032
-5,1.04735410591292
-5,7.2585602059961
5,4.92042956911967
-5,4.22309283363263
5,0.116487703906089
-5,-0.425435542402218
5,-2.5941975002702
-5,-1.38043246464209
-5,-3.94896143901866
-5,-12.9211419927915
-5,-20.5882800142356
-5,-30.5978134166325
-5,-41.2427403448038
5,-47.6719619630681
5,-38.8882622337731
5,-17.2133360397534
5,9.86227110141611
5,31.400555773806
-5,49.7202380251209
5,49.68997405797
5,41.8709873075324
5,36.4026614333037
5,32.3124559603616
-5,31.5813223890852
-5,19.444612986907
5,2.76861477787354
5,-8.01759014902624
5,-4.43847031649513
-5,2.31056669288405
5,6.96704734793079
-5,9.88451321101244
5,9.31160897636184
5,8.07638893962122
-5,14.1677310054602
-5,11.5332137832677
-5,2.28780861855372
-5,-11.4862567736822
5,-28.1983499145495
-5,-31.3673840803109
5,-29.2841265090831
5,-20.0094605724507
5,-1.00117724189978
-5,20.0165322221207
-5,26.7000704772417
-5,20.2210734544808
5,3.04491384818476
5,-5.83822528806846
-5,-6.94876880485963
5,-4.27220043078984
5,-2.13347762909204
-5,9.08388257727887
5,11.7738703978628
-5,13.9533794723866
-5,11.0522177287434
5,-2.37177399031372
-5,-6.8299515000493
-5,-12.0615149361987
-5,-20.3864016301715
5,-28.2970349473651
-5,-28.1216184820342
-5,-23.6298350229791
5,-23.9581548757537
5,-16.0859143063363
-5,0.969362031621786
-5,9.19345643635973
5,4.75489204045255
-5,5.73412200542225
5,1.47298436443854
-5,0.300749607143944
5,-3.01554183950913
-5,-0.646057948704681
-5,-2.57552327309159
-5,-12.0332286560543
-5,-20.3760961355666
-5,-33.0963969284345
-5,-41.8960049752065
5,-46.7592691854361
5,-40.2963621451954
5,-17.053436657299
5,7.86900468443463
5,32.0882918843883
-5,49.8220912924117
5,49.0123118437845
5,41.7513694303889
5,36.1735231853962
5,34.757931207055
-5,30.9855611277777
-5,20.0450760136458
5,2.92922636494283
5,-9.96490538081721
5,-7.27611045798674
-5,2.87440128754581
5,8.44619540631415
-5,11.3546190729352
5,9.33649385811468
5,9.00557599960247
-5,15.4106592129401
-5,11.662461392468
-5,-0.0976208535437733
-5,-14.5800994081246
5,-29.7211426101028
-5,-33.1826648391879
5,-29.6590409744994
5,-19.3191555164646
5,-2.50674058481503
-5,21.1831375469724
-5,28.0237132381383
-5,19.5308584407391
5,4.46868171491754
5,-6.61178109692118
-5,-5.84533143777143
5,-6.43704290053468
5,-2.15049487106245
-5,6.62205564564521
5,10.1792880608917
-5,12.9370944250848
-5,8.4530216714067
5,-2.35720020996894
-5,-8.72480727862306
-5,-13.0682035396702
-5,-21.3499864608267
5,-31.1243038785782
-5,-28.3044520313276
-5,-24.7907359878418
5,-25.2140486974564
5,-16.4981890688896
-5,0.697317087944323
-5,9.73335052842008
5,4.57011937931677
-5,5.22472457568434
5,-1.36894434241907
-5,1.12013592623377
5,-2.59148560067051
-5,-1.95872644104462
-5,-3.57615129223365
-5,-9.47601679801753
-5,-22.2963960265803
-5,-32.9678848220134
-5,-40.2401410533696
5,-45.0647151081282
5,-37.7125944647459
5,-17.0235197585215
5,8.06546272371936
5,33.234159243784
-5,49.7555263836118
5,50.4012808173987
5,43.9281500331338
5,37.5335987174801
5,33.044107471763
-5,31.4129113924447
-5,21.177977554526
5,0.800031488975222
5,-8.6157193108751
5,-8.18091770145761
-5,3.50985896511855
5,7.33717097004145
-5,10.5969369405889
5,7.68158070173126
5,8.89459478893122
-5,12.8319422081627
-5,12.759229523507
-5,0.179692500693108
-5,-15.7711403433668
5,-29.7167092290013
-5,-31.582540767962
5,-30.13603867544
5,-18.0155353999108
5,-1.03021901301916
-5,20.8052157493439
-5,28.577615839909
-5,20.2810363458795
5,3.87477776321223
5,-4.47488508448358
-5,-5.72744578293871
5,-4.96431844697074
5,-2.45373873653268
-5,9.47792400581659
5,8.98637069293785
-5,13.2637332517335
-5,8.85834062931225
5,-3.67705826675142
-5,-7.85293390959426
-5,-13.3453172580569
-5,-20.3444729457996
5,-29.5304131779075
-5,-27.3645946158648
-5,-22.7068847186207
5,-22.3967591548009
5,-16.2868272375874
-5,-1.34011112019912
-5,9.30138037145198
5,3.82379380881579
-5,4.11770070037834
5,0.308645180647476
-5,-0.262357616682051
5,-3.23525680726475
-5,-1.16493135853471
-5,-2.4413025750936
-5,-11.468396398327
-5,-21.1673038044518
-5,-33.2940337485624
-5,-39.6285008198806
5,-45.8918421120671
5,-37.251750110689
5,-17.629562169058
5,8.35381920012876
5,32.5715281112938
-5,48.7386277117638
5,50.7731059551304
5,42.9717295456121
5,36.069404521702
5,33.3736945041292
-5,28.8779624715686
-5,22.4954772859198
5,0.68200197442953
5,-8.41726628174002
5,-6.50713894094119
-5,3.02956077211244
5,7.5684548460012
-5,10.9699170918479
5,8.80132733421001
5,9.49019707018271
-5,14.8030750718964
-5,12.7980526875816
-5,1.23944236453533
-5,-15.1797854631524
5,-29.6029520410742
-5,-33.868936996272
5,-30.1479897784844
5,-21.8851274442689
5,-0.45256606211902
-5,18.9958165260643
-5,28.8599371479285
-5,20.596828849861
5,4.16183578608107
5,-5.25018270719272
-5,-4.07635685185937
5,-3.93430981219524
5,-3.08619678336899
-5,6.9268568299411
5,11.6635495467313
-5,13.9188231348526
-5,8.91524124414205
5,-4.31786119148749
-5,-8.46281945902496
-5,-12.4775859718388
-5,-22.9425751579586
5,-29.3410505486298
-5,-28.4044525360397
-5,-23.3589763963078
5,-23.9672903958897
5,-14.903371092952
-5,-0.516856752072934
-5,7.142469330475
5,4.14242072868774
-5,4.25842027192114
5,0.914878113609991
-5,-0.775132575816596
5,-2.01280505416576
-5,-2.24766638256695
-5,-2.67771959654174
-5,-12.0169846946421
-5,-20.7103356499407
-5,-31.9917022023935
-5,-41.0467965584238
5,-46.4623993932698
5,-39.3656120331332
5,-17.8487375573657
5,7.67242716600106
5,31.1431799469397
-5,48.6736502623189
5,49.7867989229628
5,40.9288175172493
5,36.0820962630372
5,31.7652178701694
-5,30.8400452077057
-5,20.9694884876394
5,0.417513735413192
5,-7.39203833695511
5,-5.19995392357404
-5,1.248772038416
5,6.79066417911908
-5,9.51627565077671
5,10.0465511489627
